# freq, re(lna), im(lna), re(amb), im(amb), re(hot), im(hot), re(open), im(open), re(short), im(short), re(sr_s11), im(sr_s11_, re(sr_s12), im(sr_s12), re(sr_s22_, im(sr_s22)
44.592285 -3.742510e-03 2.355331e-02 -2.108220e-02 -2.647450e-02 -2.362112e-03 -7.943964e-03 -1.743201e-01 9.615706e-01 9.905396e-02 -8.882163e-01 1.302937e-01 -7.372679e-03 8.610268e-01 -2.545311e-01 -8.889531e-02 1.438206e-01
44.641113 -3.722404e-03 2.354980e-02 -1.994660e-02 -2.549272e-02 -1.801788e-03 -7.748677e-03 -1.568700e-01 9.636662e-01 8.518455e-02 -8.918767e-01 1.254950e-01 -6.773696e-03 8.649577e-01 -2.536477e-01 -8.594676e-02 1.384604e-01
44.689941 -3.702072e-03 2.354602e-02 -1.884041e-02 -2.453858e-02 -1.258128e-03 -7.556528e-03 -1.393909e-01 9.654781e-01 7.115068e-02 -8.952727e-01 1.208278e-01 -6.200530e-03 8.687852e-01 -2.527932e-01 -8.305963e-02 1.332487e-01
44.738770 -3.681517e-03 2.354200e-02 -1.776329e-02 -2.361167e-02 -7.308495e-04 -7.367537e-03 -1.218862e-01 9.670052e-01 5.695853e-02 -8.983991e-01 1.162902e-01 -5.652539e-03 8.725106e-01 -2.519672e-01 -8.023373e-02 1.281831e-01
44.787598 -3.660743e-03 2.353771e-02 -1.671491e-02 -2.271162e-02 -2.196984e-04 -7.181729e-03 -1.043607e-01 9.682462e-01 4.261532e-02 -9.012507e-01 1.118803e-01 -5.129110e-03 8.761350e-01 -2.511694e-01 -7.746902e-02 1.232618e-01
44.836426 -3.639752e-03 2.353317e-02 -1.569491e-02 -2.183800e-02 2.756160e-04 -6.999115e-03 -8.681791e-02 9.692000e-01 2.812754e-02 -9.038228e-01 1.075964e-01 -4.629598e-03 8.796596e-01 -2.503994e-01 -7.476525e-02 1.184826e-01
44.885254 -3.618548e-03 2.352838e-02 -1.470291e-02 -2.099040e-02 7.553764e-04 -6.819709e-03 -6.926207e-02 9.698655e-01 1.350215e-02 -9.061106e-01 1.034364e-01 -4.153371e-03 8.830857e-01 -2.496567e-01 -7.212217e-02 1.138432e-01
44.934082 -3.597133e-03 2.352333e-02 -1.373853e-02 -2.016837e-02 1.219868e-03 -6.643522e-03 -5.169733e-02 9.702415e-01 -1.253769e-03 -9.081097e-01 9.939847e-02 -3.699795e-03 8.864147e-01 -2.489411e-01 -6.953949e-02 1.093415e-01
44.982910 -3.575511e-03 2.351803e-02 -1.280138e-02 -1.937151e-02 1.669380e-03 -6.470562e-03 -3.412795e-02 9.703270e-01 -1.613300e-02 -9.098158e-01 9.548054e-02 -3.268241e-03 8.896478e-01 -2.482520e-01 -6.701689e-02 1.049751e-01
45.031738 -3.553685e-03 2.351248e-02 -1.189107e-02 -1.859936e-02 2.104201e-03 -6.300834e-03 -1.655827e-02 9.701210e-01 -3.112819e-02 -9.112251e-01 9.168063e-02 -2.858082e-03 8.927865e-01 -2.475891e-01 -6.455402e-02 1.007418e-01
45.080566 -3.531658e-03 2.350668e-02 -1.100719e-02 -1.785149e-02 2.524624e-03 -6.134343e-03 1.007294e-03 9.696227e-01 -4.623187e-02 -9.123336e-01 8.799671e-02 -2.468691e-03 8.958321e-01 -2.469519e-01 -6.215047e-02 9.663926e-02
45.129395 -3.509432e-03 2.350064e-02 -1.014932e-02 -1.712743e-02 2.930950e-03 -5.971085e-03 1.856462e-02 9.688312e-01 -6.143680e-02 -9.131379e-01 8.442665e-02 -2.099442e-03 8.987862e-01 -2.463400e-01 -5.980578e-02 9.266504e-02
45.178223 -3.487013e-03 2.349435e-02 -9.317074e-03 -1.642678e-02 3.323457e-03 -5.811068e-03 3.610844e-02 9.677456e-01 -7.673466e-02 -9.136345e-01 8.096854e-02 -1.749732e-03 9.016500e-01 -2.457531e-01 -5.751956e-02 8.881696e-02
45.227051 -3.464401e-03 2.348781e-02 -8.510008e-03 -1.574905e-02 3.702449e-03 -5.654283e-03 5.363449e-02 9.663653e-01 -9.211801e-02 -9.138205e-01 7.762020e-02 -1.418941e-03 9.044251e-01 -2.451906e-01 -5.529129e-02 8.509256e-02
45.275879 -3.441602e-03 2.348104e-02 -7.727696e-03 -1.509380e-02 4.068223e-03 -5.500727e-03 7.113807e-02 9.646896e-01 -1.075790e-01 -9.136930e-01 7.437953e-02 -1.106463e-03 9.071129e-01 -2.446522e-01 -5.312042e-02 8.148943e-02
45.324707 -3.418617e-03 2.347402e-02 -6.969704e-03 -1.446058e-02 4.421074e-03 -5.350391e-03 8.861443e-02 9.627181e-01 -1.231097e-01 -9.132493e-01 7.124442e-02 -8.116956e-04 9.097151e-01 -2.441373e-01 -5.100640e-02 7.800516e-02
45.373535 -3.395450e-03 2.346676e-02 -6.235593e-03 -1.384891e-02 4.761298e-03 -5.203266e-03 1.060588e-01 9.604501e-01 -1.387021e-01 -9.124871e-01 6.821275e-02 -5.340439e-04 9.122331e-01 -2.436457e-01 -4.894865e-02 7.463734e-02
45.422363 -3.372105e-03 2.345926e-02 -5.524922e-03 -1.325834e-02 5.089191e-03 -5.059340e-03 1.234662e-01 9.578854e-01 -1.543482e-01 -9.114041e-01 6.528239e-02 -2.729195e-04 9.146684e-01 -2.431768e-01 -4.694655e-02 7.138355e-02
45.471191 -3.348585e-03 2.345152e-02 -4.837245e-03 -1.268842e-02 5.405048e-03 -4.918599e-03 1.408317e-01 9.550236e-01 -1.700399e-01 -9.099986e-01 6.245119e-02 -2.774087e-05 9.170226e-01 -2.427301e-01 -4.499946e-02 6.824134e-02
45.520020 -3.324892e-03 2.344355e-02 -4.172101e-03 -1.213867e-02 5.709170e-03 -4.781027e-03 1.581508e-01 9.518644e-01 -1.857694e-01 -9.082687e-01 5.971697e-02 2.020706e-04 9.192973e-01 -2.423053e-01 -4.310668e-02 6.520821e-02
45.568848 -3.301031e-03 2.343534e-02 -3.529067e-03 -1.160866e-02 6.001837e-03 -4.646611e-03 1.754177e-01 9.484079e-01 -2.015278e-01 -9.062131e-01 5.707770e-02 4.170717e-04 9.214941e-01 -2.419019e-01 -4.126760e-02 6.228187e-02
45.617676 -3.277005e-03 2.342690e-02 -2.907677e-03 -1.109791e-02 6.283346e-03 -4.515330e-03 1.926275e-01 9.446541e-01 -2.173073e-01 -9.038305e-01 5.453118e-02 6.178253e-04 9.236144e-01 -2.415195e-01 -3.948147e-02 5.945981e-02
45.666504 -3.252816e-03 2.341823e-02 -2.307476e-03 -1.060596e-02 6.553989e-03 -4.387162e-03 2.097753e-01 9.406029e-01 -2.330997e-01 -9.011200e-01 5.207528e-02 8.048808e-04 9.256600e-01 -2.411576e-01 -3.774755e-02 5.673959e-02
45.715332 -3.228469e-03 2.340933e-02 -1.728010e-03 -1.013236e-02 6.814052e-03 -4.262087e-03 2.268558e-01 9.362547e-01 -2.488967e-01 -8.980808e-01 4.970787e-02 9.787788e-04 9.276324e-01 -2.408157e-01 -3.606511e-02 5.411880e-02
45.764160 -3.203967e-03 2.340020e-02 -1.168824e-03 -9.676660e-03 7.063822e-03 -4.140079e-03 2.438637e-01 9.316097e-01 -2.646902e-01 -8.947124e-01 4.742682e-02 1.140051e-03 9.295332e-01 -2.404936e-01 -3.443337e-02 5.159502e-02
45.812988 -3.179312e-03 2.339085e-02 -6.294631e-04 -9.238398e-03 7.303583e-03 -4.021113e-03 2.607939e-01 9.266684e-01 -2.804719e-01 -8.910145e-01 4.523003e-02 1.289218e-03 9.313640e-01 -2.401906e-01 -3.285155e-02 4.916584e-02
45.861816 -3.154509e-03 2.338127e-02 -1.094713e-04 -8.817128e-03 7.533614e-03 -3.905164e-03 2.776411e-01 9.214312e-01 -2.962335e-01 -8.869871e-01 4.311539e-02 1.426793e-03 9.331263e-01 -2.399063e-01 -3.131883e-02 4.682888e-02
45.910645 -3.129561e-03 2.337146e-02 3.916151e-04 -8.412395e-03 7.754200e-03 -3.792199e-03 2.944002e-01 9.158988e-01 -3.119674e-01 -8.826302e-01 4.108076e-02 1.553281e-03 9.348220e-01 -2.396404e-01 -2.983439e-02 4.458170e-02
45.959473 -3.104470e-03 2.336144e-02 8.742285e-04 -8.023772e-03 7.965607e-03 -3.682195e-03 3.110653e-01 9.100720e-01 -3.276645e-01 -8.779445e-01 3.912415e-02 1.669168e-03 9.364523e-01 -2.393924e-01 -2.839745e-02 4.242204e-02
46.008301 -3.079242e-03 2.335119e-02 1.338831e-03 -7.650810e-03 8.168110e-03 -3.575117e-03 3.276313e-01 9.039517e-01 -3.433172e-01 -8.729303e-01 3.724347e-02 1.774938e-03 9.380190e-01 -2.391618e-01 -2.700714e-02 4.034749e-02
46.057129 -3.053878e-03 2.334073e-02 1.785872e-03 -7.293074e-03 8.361980e-03 -3.470935e-03 3.440929e-01 8.975389e-01 -3.589173e-01 -8.675886e-01 3.543665e-02 1.871063e-03 9.395237e-01 -2.389482e-01 -2.566260e-02 3.835575e-02
46.105957 -3.028383e-03 2.333004e-02 2.215798e-03 -6.950131e-03 8.547482e-03 -3.369613e-03 3.604446e-01 8.908347e-01 -3.744568e-01 -8.619204e-01 3.370169e-02 1.958002e-03 9.409679e-01 -2.387512e-01 -2.436297e-02 3.644450e-02
46.154785 -3.002760e-03 2.331915e-02 2.629054e-03 -6.621554e-03 8.724878e-03 -3.271119e-03 3.766811e-01 8.838402e-01 -3.899278e-01 -8.559269e-01 3.203656e-02 2.036205e-03 9.423532e-01 -2.385705e-01 -2.310739e-02 3.461147e-02
46.203613 -2.977011e-03 2.330803e-02 3.026081e-03 -6.306922e-03 8.894425e-03 -3.175416e-03 3.927970e-01 8.765570e-01 -4.053223e-01 -8.496096e-01 3.043928e-02 2.106109e-03 9.436811e-01 -2.384054e-01 -2.189498e-02 3.285439e-02
46.252441 -2.951142e-03 2.329671e-02 3.407318e-03 -6.005816e-03 9.056379e-03 -3.082469e-03 4.087868e-01 8.689865e-01 -4.206323e-01 -8.429702e-01 2.890789e-02 2.168143e-03 9.449533e-01 -2.382557e-01 -2.072485e-02 3.117103e-02
46.301270 -2.925153e-03 2.328518e-02 3.773206e-03 -5.717818e-03 9.210993e-03 -2.992237e-03 4.246455e-01 8.611300e-01 -4.358506e-01 -8.360104e-01 2.744042e-02 2.222723e-03 9.461711e-01 -2.381209e-01 -1.959609e-02 2.955915e-02
46.350098 -2.899051e-03 2.327343e-02 4.124161e-03 -5.442534e-03 9.358506e-03 -2.904686e-03 4.403669e-01 8.529898e-01 -4.509686e-01 -8.287325e-01 2.603502e-02 2.270250e-03 9.473362e-01 -2.380006e-01 -1.850784e-02 2.801665e-02
46.398926 -2.872838e-03 2.326148e-02 4.460617e-03 -5.179557e-03 9.499164e-03 -2.819776e-03 4.559461e-01 8.445674e-01 -4.659791e-01 -8.211386e-01 2.468975e-02 2.311120e-03 9.484500e-01 -2.378945e-01 -1.745921e-02 2.654135e-02
46.447754 -2.846517e-03 2.324933e-02 4.782995e-03 -4.928492e-03 9.633205e-03 -2.737466e-03 4.713777e-01 8.358648e-01 -4.808745e-01 -8.132312e-01 2.340275e-02 2.345714e-03 9.495141e-01 -2.378020e-01 -1.644927e-02 2.513112e-02
46.496582 -2.820092e-03 2.323697e-02 5.091712e-03 -4.688950e-03 9.760862e-03 -2.657715e-03 4.866562e-01 8.268843e-01 -4.956474e-01 -8.050129e-01 2.217220e-02 2.374402e-03 9.505298e-01 -2.377229e-01 -1.547713e-02 2.378388e-02
46.545410 -2.793565e-03 2.322441e-02 5.387180e-03 -4.460548e-03 9.882363e-03 -2.580483e-03 5.017765e-01 8.176279e-01 -5.102904e-01 -7.964864e-01 2.099627e-02 2.397543e-03 9.514987e-01 -2.376567e-01 -1.454190e-02 2.249759e-02
46.594238 -2.766942e-03 2.321165e-02 5.669806e-03 -4.242910e-03 9.997934e-03 -2.505727e-03 5.167330e-01 8.080980e-01 -5.247963e-01 -7.876549e-01 1.987319e-02 2.415485e-03 9.524222e-01 -2.376030e-01 -1.364267e-02 2.127021e-02
46.643066 -2.740224e-03 2.319869e-02 5.939991e-03 -4.035668e-03 1.010779e-02 -2.433405e-03 5.315206e-01 7.982972e-01 -5.391577e-01 -7.785214e-01 1.880121e-02 2.428564e-03 9.533018e-01 -2.375615e-01 -1.277854e-02 2.009976e-02
46.691895 -2.713416e-03 2.318553e-02 6.198136e-03 -3.838453e-03 1.021216e-02 -2.363473e-03 5.461342e-01 7.882278e-01 -5.533681e-01 -7.690891e-01 1.777859e-02 2.437103e-03 9.541387e-01 -2.375318e-01 -1.194860e-02 1.898428e-02
46.740723 -2.686520e-03 2.317217e-02 6.444620e-03 -3.650918e-03 1.031124e-02 -2.295889e-03 5.605682e-01 7.778929e-01 -5.674198e-01 -7.593617e-01 1.680368e-02 2.441417e-03 9.549345e-01 -2.375135e-01 -1.115200e-02 1.792189e-02
46.789551 -2.659541e-03 2.315863e-02 6.679831e-03 -3.472711e-03 1.040523e-02 -2.230610e-03 5.748175e-01 7.672953e-01 -5.813064e-01 -7.493429e-01 1.587480e-02 2.441808e-03 9.556904e-01 -2.375062e-01 -1.038783e-02 1.691069e-02
46.838379 -2.632482e-03 2.314489e-02 6.904147e-03 -3.303489e-03 1.049435e-02 -2.167590e-03 5.888771e-01 7.564378e-01 -5.950210e-01 -7.390363e-01 1.499033e-02 2.438566e-03 9.564077e-01 -2.375097e-01 -9.655206e-03 1.594884e-02
46.887207 -2.605345e-03 2.313096e-02 7.117939e-03 -3.142917e-03 1.057878e-02 -2.106785e-03 6.027418e-01 7.453236e-01 -6.085571e-01 -7.284458e-01 1.414867e-02 2.431971e-03 9.570879e-01 -2.375235e-01 -8.953250e-03 1.503453e-02
46.936035 -2.578135e-03 2.311684e-02 7.321570e-03 -2.990669e-03 1.065872e-02 -2.048150e-03 6.164066e-01 7.339558e-01 -6.219083e-01 -7.175757e-01 1.334827e-02 2.422293e-03 9.577322e-01 -2.375474e-01 -8.281093e-03 1.416601e-02
46.984863 -2.550855e-03 2.310254e-02 7.515399e-03 -2.846423e-03 1.073436e-02 -1.991642e-03 6.298666e-01 7.223379e-01 -6.350681e-01 -7.064301e-01 1.258759e-02 2.409788e-03 9.583418e-01 -2.375809e-01 -7.637872e-03 1.334153e-02
47.033691 -2.523508e-03 2.308805e-02 7.699777e-03 -2.709867e-03 1.080587e-02 -1.937213e-03 6.431168e-01 7.104731e-01 -6.480304e-01 -6.950133e-01 1.186515e-02 2.394706e-03 9.589181e-01 -2.376237e-01 -7.022733e-03 1.255943e-02
47.082520 -2.496098e-03 2.307338e-02 7.875050e-03 -2.580693e-03 1.087343e-02 -1.884819e-03 6.561525e-01 6.983649e-01 -6.607892e-01 -6.833296e-01 1.117947e-02 2.377281e-03 9.594621e-01 -2.376756e-01 -6.434816e-03 1.181802e-02
47.131348 -2.468627e-03 2.305853e-02 8.041549e-03 -2.458608e-03 1.093721e-02 -1.834417e-03 6.689685e-01 6.860174e-01 -6.733383e-01 -6.713841e-01 1.052915e-02 2.357742e-03 9.599752e-01 -2.377362e-01 -5.873309e-03 1.111572e-02
47.180176 -2.441100e-03 2.304350e-02 8.199607e-03 -2.343318e-03 1.099738e-02 -1.785959e-03 6.815603e-01 6.734341e-01 -6.856718e-01 -6.591813e-01 9.912795e-03 2.336303e-03 9.604585e-01 -2.378051e-01 -5.337372e-03 1.045096e-02
47.229004 -2.413520e-03 2.302828e-02 8.349546e-03 -2.234542e-03 1.105410e-02 -1.739400e-03 6.939232e-01 6.606189e-01 -6.977843e-01 -6.467260e-01 9.329040e-03 2.313171e-03 9.609131e-01 -2.378822e-01 -4.826187e-03 9.822199e-03
47.277832 -2.385889e-03 2.301290e-02 8.491683e-03 -2.132002e-03 1.110753e-02 -1.694697e-03 7.060525e-01 6.475759e-01 -7.096701e-01 -6.340232e-01 8.776564e-03 2.288542e-03 9.613401e-01 -2.379670e-01 -4.338948e-03 9.227939e-03
47.326660 -2.358212e-03 2.299734e-02 8.626324e-03 -2.035430e-03 1.115783e-02 -1.651802e-03 7.179439e-01 6.343090e-01 -7.213238e-01 -6.210780e-01 8.254079e-03 2.262602e-03 9.617408e-01 -2.380594e-01 -3.874860e-03 8.666730e-03
47.375488 -2.330492e-03 2.298160e-02 8.753772e-03 -1.944566e-03 1.120513e-02 -1.610672e-03 7.295927e-01 6.208226e-01 -7.327402e-01 -6.078955e-01 7.760331e-03 2.235528e-03 9.621160e-01 -2.381589e-01 -3.433140e-03 8.137157e-03
47.424316 -2.302731e-03 2.296570e-02 8.874319e-03 -1.859157e-03 1.124958e-02 -1.571262e-03 7.409948e-01 6.071209e-01 -7.439141e-01 -5.944810e-01 7.294099e-03 2.207488e-03 9.624669e-01 -2.382654e-01 -3.013017e-03 7.637845e-03
47.473145 -2.274933e-03 2.294963e-02 8.988253e-03 -1.778954e-03 1.129132e-02 -1.533527e-03 7.521459e-01 5.932081e-01 -7.548408e-01 -5.808395e-01 6.854189e-03 2.178639e-03 9.627944e-01 -2.383785e-01 -2.613725e-03 7.167448e-03
47.521973 -2.247103e-03 2.293338e-02 9.095850e-03 -1.703722e-03 1.133049e-02 -1.497423e-03 7.630414e-01 5.790892e-01 -7.655149e-01 -5.669772e-01 6.439467e-03 2.149131e-03 9.630997e-01 -2.384980e-01 -2.234535e-03 6.724688e-03
47.570801 -2.219241e-03 2.291698e-02 9.197381e-03 -1.633228e-03 1.136720e-02 -1.462906e-03 7.736775e-01 5.647685e-01 -7.759320e-01 -5.528992e-01 6.048805e-03 2.119106e-03 9.633835e-01 -2.386237e-01 -1.874707e-03 6.308297e-03
47.619629 -2.191353e-03 2.290041e-02 9.293112e-03 -1.567247e-03 1.140160e-02 -1.429932e-03 7.840502e-01 5.502507e-01 -7.860876e-01 -5.386111e-01 5.681117e-03 2.088694e-03 9.636470e-01 -2.387553e-01 -1.533522e-03 5.917053e-03
47.668457 -2.163441e-03 2.288368e-02 9.383299e-03 -1.505563e-03 1.143379e-02 -1.398459e-03 7.941554e-01 5.355407e-01 -7.959772e-01 -5.241187e-01 5.335352e-03 2.058020e-03 9.638909e-01 -2.388925e-01 -1.210277e-03 5.549775e-03
47.717285 -2.135509e-03 2.286678e-02 9.468191e-03 -1.447966e-03 1.146389e-02 -1.368442e-03 8.039894e-01 5.206433e-01 -8.055966e-01 -5.094278e-01 5.010491e-03 2.027201e-03 9.641161e-01 -2.390351e-01 -9.042819e-04 5.205318e-03
47.766113 -2.107559e-03 2.284973e-02 9.548030e-03 -1.394252e-03 1.149202e-02 -1.339840e-03 8.135485e-01 5.055634e-01 -8.149416e-01 -4.945440e-01 4.705546e-03 1.996343e-03 9.643236e-01 -2.391829e-01 -6.148610e-04 4.882575e-03
47.814941 -2.079595e-03 2.283252e-02 9.623051e-03 -1.344225e-03 1.151828e-02 -1.312610e-03 8.228289e-01 4.903061e-01 -8.240082e-01 -4.794735e-01 4.419565e-03 1.965548e-03 9.645142e-01 -2.393357e-01 -3.413538e-04 4.580475e-03
47.863770 -2.051619e-03 2.281516e-02 9.693482e-03 -1.297695e-03 1.154278e-02 -1.286710e-03 8.318273e-01 4.748762e-01 -8.327930e-01 -4.642217e-01 4.151618e-03 1.934908e-03 9.646886e-01 -2.394932e-01 -8.310941e-05 4.297978e-03
47.912598 -2.023636e-03 2.279765e-02 9.759541e-03 -1.254482e-03 1.156561e-02 -1.262100e-03 8.405400e-01 4.592795e-01 -8.412917e-01 -4.487954e-01 3.900825e-03 1.904511e-03 9.648477e-01 -2.396552e-01 1.604924e-04 4.034099e-03
47.961426 -1.995648e-03 2.277998e-02 9.821443e-03 -1.214408e-03 1.158687e-02 -1.238739e-03 8.489637e-01 4.435210e-01 -8.495010e-01 -4.332002e-01 3.666321e-03 1.874435e-03 9.649922e-01 -2.398215e-01 3.900728e-04 3.787869e-03
48.010254 -1.967659e-03 2.276216e-02 9.879393e-03 -1.177305e-03 1.160665e-02 -1.216587e-03 8.570953e-01 4.276060e-01 -8.574176e-01 -4.174424e-01 3.447276e-03 1.844753e-03 9.651228e-01 -2.399919e-01 6.062320e-04 3.558360e-03
48.059082 -1.939671e-03 2.274420e-02 9.933591e-03 -1.143008e-03 1.162504e-02 -1.195604e-03 8.649316e-01 4.115400e-01 -8.650381e-01 -4.015281e-01 3.242890e-03 1.815531e-03 9.652403e-01 -2.401663e-01 8.095550e-04 3.344679e-03
48.107910 -1.911687e-03 2.272609e-02 9.984230e-03 -1.111362e-03 1.164212e-02 -1.175752e-03 8.724696e-01 3.953285e-01 -8.723596e-01 -3.854635e-01 3.052392e-03 1.786829e-03 9.653454e-01 -2.403444e-01 1.000612e-03 3.145966e-03
48.156738 -1.883711e-03 2.270783e-02 1.003149e-02 -1.082215e-03 1.165798e-02 -1.156991e-03 8.797064e-01 3.789769e-01 -8.793790e-01 -3.692549e-01 2.875042e-03 1.758702e-03 9.654386e-01 -2.405261e-01 1.179956e-03 2.961396e-03
48.205566 -1.855745e-03 2.268943e-02 1.007556e-02 -1.055424e-03 1.167268e-02 -1.139284e-03 8.866392e-01 3.624909e-01 -8.860935e-01 -3.529085e-01 2.710127e-03 1.731199e-03 9.655206e-01 -2.407112e-01 1.348126e-03 2.790174e-03
48.254395 -1.827793e-03 2.267089e-02 1.011661e-02 -1.030850e-03 1.168630e-02 -1.122593e-03 8.932655e-01 3.458759e-01 -8.925006e-01 -3.364304e-01 2.556958e-03 1.704361e-03 9.655921e-01 -2.408995e-01 1.505650e-03 2.631535e-03
48.303223 -1.799857e-03 2.265222e-02 1.015480e-02 -1.008360e-03 1.169891e-02 -1.106884e-03 8.995824e-01 3.291383e-01 -8.985975e-01 -3.198275e-01 2.414884e-03 1.678229e-03 9.656536e-01 -2.410909e-01 1.653027e-03 2.484756e-03
48.352051 -1.771941e-03 2.263340e-02 1.019029e-02 -9.878281e-04 1.171058e-02 -1.092118e-03 9.055876e-01 3.122835e-01 -9.043820e-01 -3.031059e-01 2.283272e-03 1.652835e-03 9.657058e-01 -2.412852e-01 1.790755e-03 2.349132e-03
48.400879 -1.744048e-03 2.261445e-02 1.022324e-02 -9.691316e-04 1.172137e-02 -1.078262e-03 9.112788e-01 2.953173e-01 -9.098517e-01 -2.862720e-01 2.161517e-03 1.628207e-03 9.657490e-01 -2.414822e-01 1.919311e-03 2.223995e-03
48.449707 -1.716180e-03 2.259536e-02 1.025379e-02 -9.521550e-04 1.173134e-02 -1.065281e-03 9.166538e-01 2.782457e-01 -9.150046e-01 -2.693323e-01 2.049039e-03 1.604369e-03 9.657840e-01 -2.416818e-01 2.039156e-03 2.108703e-03
48.498535 -1.688340e-03 2.257615e-02 1.028209e-02 -9.367874e-04 1.174055e-02 -1.053141e-03 9.217104e-01 2.610745e-01 -9.198388e-01 -2.522931e-01 1.945284e-03 1.581342e-03 9.658111e-01 -2.418839e-01 2.150737e-03 2.002643e-03
48.547363 -1.660531e-03 2.255680e-02 1.030827e-02 -9.229233e-04 1.174904e-02 -1.041809e-03 9.264466e-01 2.438098e-01 -9.243523e-01 -2.351609e-01 1.849723e-03 1.559140e-03 9.658308e-01 -2.420884e-01 2.254487e-03 1.905231e-03
48.596191 -1.632756e-03 2.253732e-02 1.033245e-02 -9.104622e-04 1.175688e-02 -1.031252e-03 9.308607e-01 2.264577e-01 -9.285435e-01 -2.179423e-01 1.761850e-03 1.537776e-03 9.658437e-01 -2.422950e-01 2.350824e-03 1.815909e-03
48.645020 -1.605017e-03 2.251772e-02 1.035477e-02 -8.993079e-04 1.176411e-02 -1.021438e-03 9.349509e-01 2.090237e-01 -9.324110e-01 -2.006432e-01 1.681180e-03 1.517258e-03 9.658501e-01 -2.425037e-01 2.440150e-03 1.734145e-03
48.693848 -1.577318e-03 2.249799e-02 1.037534e-02 -8.893701e-04 1.177078e-02 -1.012338e-03 9.387154e-01 1.915147e-01 -9.359530e-01 -1.832710e-01 1.607256e-03 1.497591e-03 9.658504e-01 -2.427144e-01 2.522852e-03 1.659436e-03
48.742676 -1.549662e-03 2.247814e-02 1.039427e-02 -8.805621e-04 1.177693e-02 -1.003920e-03 9.421529e-01 1.739365e-01 -9.391685e-01 -1.658318e-01 1.539638e-03 1.478777e-03 9.658451e-01 -2.429270e-01 2.599303e-03 1.591299e-03
48.791504 -1.522050e-03 2.245816e-02 1.041167e-02 -8.728018e-04 1.178259e-02 -9.961546e-04 9.452620e-01 1.562952e-01 -9.420563e-01 -1.483320e-01 1.477908e-03 1.460816e-03 9.658346e-01 -2.431413e-01 2.669865e-03 1.529277e-03
48.840332 -1.494486e-03 2.243807e-02 1.042765e-02 -8.660118e-04 1.178782e-02 -9.890140e-04 9.480413e-01 1.385971e-01 -9.446154e-01 -1.307782e-01 1.421670e-03 1.443702e-03 9.658191e-01 -2.433572e-01 2.734883e-03 1.472938e-03
48.889160 -1.466973e-03 2.241786e-02 1.044230e-02 -8.601185e-04 1.179264e-02 -9.824696e-04 9.504898e-01 1.208484e-01 -9.468448e-01 -1.131769e-01 1.370546e-03 1.427429e-03 9.657992e-01 -2.435747e-01 2.794688e-03 1.421870e-03
48.937988 -1.439513e-03 2.239753e-02 1.045572e-02 -8.550524e-04 1.179709e-02 -9.764941e-04 9.526064e-01 1.030552e-01 -9.487439e-01 -9.553456e-02 1.324179e-03 1.411990e-03 9.657750e-01 -2.437937e-01 2.849601e-03 1.375684e-03
48.986816 -1.412108e-03 2.237708e-02 1.046798e-02 -8.507481e-04 1.180120e-02 -9.710611e-04 9.543903e-01 8.522394e-02 -9.503119e-01 -7.785765e-02 1.282231e-03 1.397372e-03 9.657468e-01 -2.440139e-01 2.899925e-03 1.334013e-03
49.035645 -1.384761e-03 2.235653e-02 1.047919e-02 -8.471436e-04 1.180500e-02 -9.661447e-04 9.558407e-01 6.736044e-02 -9.515484e-01 -6.015231e-02 1.244379e-03 1.383563e-03 9.657151e-01 -2.442355e-01 2.945955e-03 1.296509e-03
49.084473 -1.357476e-03 2.233586e-02 1.048941e-02 -8.441809e-04 1.180852e-02 -9.617199e-04 9.569568e-01 4.947174e-02 -9.524530e-01 -4.242573e-02 1.210321e-03 1.370548e-03 9.656800e-01 -2.444582e-01 2.987968e-03 1.262845e-03
49.133301 -1.330253e-03 2.231508e-02 1.049872e-02 -8.418053e-04 1.181179e-02 -9.577623e-04 9.577383e-01 3.156380e-02 -9.530255e-01 -2.468401e-02 1.179771e-03 1.358311e-03 9.656419e-01 -2.446821e-01 3.026233e-03 1.232712e-03
49.182129 -1.303097e-03 2.229419e-02 1.050720e-02 -8.399653e-04 1.181482e-02 -9.542484e-04 9.581847e-01 1.364292e-02 -9.532658e-01 -6.933604e-03 1.152458e-03 1.346833e-03 9.656009e-01 -2.449070e-01 3.061004e-03 1.205819e-03
49.230957 -1.276009e-03 2.227319e-02 1.051490e-02 -8.386130e-04 1.181765e-02 -9.511553e-04 9.582958e-01 -4.284553e-03 -9.531737e-01 1.081907e-02 1.128127e-03 1.336096e-03 9.655573e-01 -2.451328e-01 3.092526e-03 1.181894e-03
49.279785 -1.248992e-03 2.225209e-02 1.052190e-02 -8.377031e-04 1.182028e-02 -9.484609e-04 9.580713e-01 -2.221230e-02 -9.527496e-01 2.856760e-02 1.106538e-03 1.326078e-03 9.655114e-01 -2.453596e-01 3.121030e-03 1.160681e-03
49.328613 -1.222048e-03 2.223089e-02 1.052824e-02 -8.371936e-04 1.182275e-02 -9.461437e-04 9.575113e-01 -4.013398e-02 -9.519936e-01 4.630559e-02 1.087465e-03 1.316759e-03 9.654633e-01 -2.455871e-01 3.146737e-03 1.141940e-03
49.377441 -1.195180e-03 2.220958e-02 1.053400e-02 -8.370454e-04 1.182507e-02 -9.441831e-04 9.566159e-01 -5.804326e-02 -9.509060e-01 6.402668e-02 1.070698e-03 1.308116e-03 9.654132e-01 -2.458155e-01 3.169855e-03 1.125447e-03
